사업장명,전화번호,도로명주소
차이 동물병원,516277542.0,"부산광역시 수영구 수영로 525, 위어뮤즈디광안 203, 204호 (광안동)"
알로하 동물병원,517577845.0,"부산광역시 수영구 수영로 602, 1층 (광안동)"
박종현동물병원,517444179.0,"부산광역시 수영구 광남로 258, 1층 (민락동)"
더프라임동물의료원,516252345.0,"부산광역시 수영구 수영로 405-1, 2-4층 (남천동)"
바다동물병원,517560075.0,"부산광역시 수영구 광남로 125, 1층 (광안동)"
센텀동물메디컬센터,517467582.0,"부산광역시 수영구 연수로 407-1, 2-3층 (수영동)"
유어캣 고양이병원,517571275.0,"부산광역시 수영구 무학로63번길 142, 401동 2층 203호 (민락동, 센텀비스타동원2차)"
가나다 동물병원,517157979.0,부산광역시 사상구 가야대로 325 (주례동)
사상동물병원,,부산광역시 사상구 사상로 153 (괘법동)
부산동물병원 제넷,,"부산광역시 사상구 가야대로 283, 아이스테이트2 4층 (주례동)"
신병헌동물병원,,부산광역시 사상구 사상로 261 (덕포동)
대성동물병원,,부산광역시 사상구 주례로10번길 125 (주례동)
개금동물병원,,부산광역시 사상구 가야대로 367 (주례동)
엄궁종합동물병원,513167597.0,부산광역시 사상구 대동로 18(엄궁동)
고은동물병원,,부산광역시 사상구 모라로 107 (모라동)
쿨펫동물병원,513147582.0,"부산광역시 사상구 낙동대로 733, 롯데마트엄궁점 2층 (엄궁동)"
학장동물병원,513127555.0,부산광역시 사상구 대동로 129 (학장동)
서부산동물메디컬센터,,"부산광역시 사상구 낙동대로 786, 애진빌딩 201호 (엄궁동)"
지 동물병원,517280557.0,부산광역시 기장군 정관면 용수로 21
아산동물의료센터,,부산광역시 기장군 정관읍 정관로 583
정관착한동물의료센터,519230119.0,"부산광역시 기장군 정관읍 정관로 575-3, 정관제일타워Ⅱ 202, 203호"
디알씨동물병원,516248275.0,부산광역시 기장군 기장읍 차성로 314
배산 동물병원,517551175.0,부산광역시 기장군 기장읍 차성로 286
일광해빛동물병원,517217975.0,"부산광역시 기장군 일광읍 해빛6로 85-4, 스타타워Ⅱ 3층 301,302호"
바른진료 동물병원,517247570.0,"부산광역시 기장군 일광읍 해빛로 13, 일광제일프라자 2층 203호"
힐링페츠동물병원,,"부산광역시 기장군 기장읍 대청로 8, 1층"
마레동물병원,,"부산광역시 기장군 일광읍 해송4로 16, 일광역에코테라스 209호"
기장i동물의료센터,,"부산광역시 기장군 일광읍 해빛1로 74, 2층 202호"
온동물병원,,부산광역시 기장군 기장읍 차성동로 108
좌천동물병원,,부산광역시 기장군 장안읍 해맞이로 17-1
기장동물병원,,부산광역시 기장군 기장읍 차성로288번길 61
대구동물심장내과,,"대구광역시 중구 명덕로 315, 1층 (대봉동)"
박영우안과동물병원,,"대구광역시 중구 달구벌대로 2208, 서정희피부과 5층 (대봉동)"
남산연합동물병원,,"대구광역시 중구 남산로6안길 47, 1층 101, 105호 (남산동, 로하스남산)"
두티동물병원,537190050.0,"대구광역시 중구 달구벌대로 2208, 서정희피부과 4층 (대봉동)"
아는수의사 동물병원,534310825.0,"대구광역시 중구 남산로 39, 1층 (남산동)"
해오름 동물병원,535225500.0,"대구광역시 중구 달성로 123 (달성동, 달성파크푸르지오힐스테이트)"
코너동물병원,,"대구광역시 중구 명덕로 297, 코너동물병원 (대봉동)"
동인동물병원,,대구광역시 중구 국채보상로 724 (동인동4가)
중부동물병원,,대구광역시 중구 달구벌대로 2114 (봉산동)
삼덕종합동물병원,,대구광역시 중구 달구벌대로 2145-1(삼덕동1가)
동산동물병원,,대구광역시 중구 서성로 34 (남성로)
오원석 황금동물병원,,대구광역시 중구 동덕로 56-3 (대봉동)
대구축산 동물병원,534249944.0,대구광역시 중구 대봉로 278 (대봉동)
대구S동물병원,,"대구광역시 중구 달구벌대로 1975 (대신동, 태왕아너스스카이 상가 101호, 102호, 103호)"
달성공원 동물병원,,"대구광역시 중구 달성공원로 35, 달성공원 (달성동)"
원동물병원,,대구광역시 중구 동덕로8길 2 (대봉동)
센트럴동물병원,,"대구광역시 중구 달구벌대로 1943, 101동 2층 201호 (대신동, 대신e편한세상)"
화랑로 동물병원,537445757.0,"대구광역시 동구 화랑로 413, 1층 (방촌동)"
24시 에피소드 동물 메디컬 센터,,"대구광역시 동구 동대구로 425, 1층,2층 (신천동)"
박순복동물병원,,대구광역시 동구 아양로 246 (효목동)
변수의과동물병원,,대구광역시 동구 동촌로 154 (검사동)
21세기종합동물병원,,대구광역시 동구 아양로 216 (효목동)
동대구동물의료센터,,"대구광역시 동구 신암로 70, 2층 (신암동)"
이스턴24시동물병원,,대구광역시 동구 반야월로 140 (신기동)
쿨펫동물병원,,"대구광역시 동구 안심로 389-2 (신서동, 이마트 2층)"
쿨펫동물병원,536072754.0,"대구광역시 동구 안심로 80 (율하동,롯데마트 4층 동물병원)"
앨리스동물병원,539630775.0,"대구광역시 동구 안심로 389, 1층 (신서동)"
이시아동물병원,,"대구광역시 동구 팔공로 320-1, 1층 106호 (봉무동)"
열린동물병원,,대구광역시 동구 아양로 17 (신암동)
이끌림동물병원,,대구광역시 동구 화랑로 429 (방촌동)
대구동물병원,,"대구광역시 동구 동부로 34, 2층 (신천동)"
율하동물병원,,"대구광역시 동구 율하서로 54, 101,102호 (율하동)"
봄이온동물병원,539623264.0,"대구광역시 동구 경안로 847, 1층 107~109호 (각산동)"
수호동물병원,539820275.0,"대구광역시 동구 팔공로51길 3, 이시아시티빌딩 205호 (봉무동)"
명진동물병원,539438275.0,"대구광역시 동구 아양로 81, 201호 (신암동)"
행복동물병원,,"대구광역시 동구 동부로 221 (효목동, 선화하이츠)"
대구혁신메디컬 동물병원,,"대구광역시 동구 메디밸리로 13, 110호,111호,112호 (대림동)"
24시 파티마동물의료센터,537102475.0,"대구광역시 동구 동대구로 590, 301동 101호 (신암동, 동대구역화성파크드림아파트)"
노아동물병원,539638882.0,"대구광역시 동구 반야월로 334, 1층 (신서동)"
자이동물병원,533528277.0,"대구광역시 서구 고성로 33, 404동 2층 206호 (원대동3가, 서대구센트럴자이)"
보경동물병원,,대구광역시 서구 달서로 165 (비산동)
진동물병원,,대구광역시 서구 국채보상로 407 (비산동)
페츠업 동물병원,,대구광역시 서구 서대구로 136 (평리동)
아이펫동물병원,,대구광역시 서구 서대구로 64 (평리동)
평리동물병원,535520075.0,"대구광역시 서구 서대구로 189, 2층 (평리동)"
더펫동물병원,7042930622.0,"대구광역시 서구 서대구로 361, 2층 (비산동)"
삼성동물병원,,대구광역시 서구 서대구로 37 (내당동)
젠틀펫동물병원,,대구광역시 서구 와룡로66길 64 (중리동)
서대구동물병원,532197579.0,"대구광역시 서구 국채보상로 270, 1층 (평리동)"
24시알파동물메디컬센터,535727585.0,대구광역시 서구 서대구로 15 (내당동)
희망로H동물병원,534722468.0,"대구광역시 남구 희망로 52, 1층 (이천동)"
남부동물병원,,대구광역시 남구 두류공원로 18-2 (대명동)
현대동물병원,,대구광역시 남구 봉덕로 89 (봉덕동)
이천종합동물병원,,대구광역시 남구 봉덕로 83 (봉덕동)
대흥동물병원,,대구광역시 남구 대명로 230 (대명동)
독사랑동물병원,,"대구광역시 남구 중앙대로 145, 1층 (대명동)"
리더스동물병원,,대구광역시 남구 대명로 121 (대명동)
알프스동물병원,,대구광역시 남구 대덕로 149 (봉덕동)
효성동물병원,,대구광역시 남구 신촌길 101 (봉덕동)
박순석동물메디컬센터,536570959.0,"대구광역시 남구 대명로 72, 더원빌딩 2층 (대명동)"
명덕동물병원,7077631230.0,"대구광역시 남구 명덕로40길 109, 1,2층 (대명동)"
굿모닝동물병원,,대구광역시 북구 대천로 72-1 (동천동)
오페라 동물병원,537108575.0,대구광역시 북구 침산남로 187 (침산동)
태전동물병원,533577588.0,대구광역시 북구 칠곡중앙대로 373 (태전동)
세븐동물병원,533248875.0,대구광역시 북구 팔거천동로 210 (동천동)
키다리동물병원,533127553.0,"대구광역시 북구 학정로 440, 101호 (구암동, 동재빌딩)"
올리브동물병원,533830075.0,"대구광역시 북구 동북로 131, 105동 108,9호 (산격동, 양우내안에아파트 상가)"
가온동물병원,539580075.0,대구광역시 북구 서변로 65-1 (서변동)
다온동물병원,533127975.0,대구광역시 북구 칠곡중앙대로 189 (태전동)
신한동물병원,533521998.0,"대구광역시 북구 침산로21길 23 (칠성동2가, 침산1차푸르지오)"
동천 동물병원,533238875.0,"대구광역시 북구 동천로24길 3, 1층 (동천동)"
더문 동물병원,533221223.0,"대구광역시 북구 내곡로 81, 부광빌딩 102호 (사수동)"
연경동물병원,539857550.0,"대구광역시 북구 동화천로 241, 연경그랜드타워 204호 (연경동)"
해솔 동물병원,539597775.0,대구광역시 북구 신암로 73 (대현동)
우일축산 AH,533810044.0,대구광역시 북구 워터폴리스로15길 29 (검단동)
이든동물병원,539391175.0,"대구광역시 북구 동북로 254, 1층 (복현동)"
칠곡온동물의료센터,,대구광역시 북구 학정로 500-1(학정동)
조아동물병원,532867500.0,"대구광역시 북구 공항로 12-2, 1층 (복현동)"
플러스동물의료센터,534242455.0,대구광역시 북구 중앙대로 526(칠성동2가)
대경동물병원,537454571.0,"대구광역시 북구 한강로8길 13-4, 501호 (금호동)"
스마일동물병원,533552875.0,"대구광역시 북구 칠성남로 30, 301동 106호 (고성동1가, 힐스테이트 대구역오페라)"
동명동물병원,,대구광역시 북구 칠곡중앙대로 531 (읍내동)
경북대학교 수의과대학 부속동물병원,539506898.0,"대구광역시 북구 대학로 80 (산격동, 경북대학교 수의과대학)"
대구축협동물병원,533849907.0,대구광역시 북구 검단북로 154 (검단동)
경북가축병원,,대구광역시 북구 팔달로41길 12 (노원동2가)
칠곡종합동물병원,533118275.0,"대구광역시 북구 칠곡중앙대로 301, 102호 (태전동)"
강동물병원,,대구광역시 북구 칠곡중앙대로 483 (관음동)
가나동물병원,,대구광역시 북구 산격로 109 (산격동)
늘푸른종합동물병원,533229075.0,대구광역시 북구 칠곡중앙대로 471 (관음동)
도그플러스 동물병원(미유펫 대구점),533140075.0,"대구광역시 북구 동암로12길 8, 2층 (동천동, 칠곡홈플러스)"
순풍동물병원,533262557.0,"대구광역시 북구 학정로 149, 한우리메디타워 2층 204호 (태전동)"
아프리카 동물병원,532913336.0,대구광역시 북구 침산로 116 (침산동)
북부동물병원,539410553.0,대구광역시 북구 대현로 27 (대현동)
준 동물병원,5347500799.0,대구광역시 북구 공항로 12 (복현동)
박경동 동물병원,533411155.0,"대구광역시 북구 침산로 153, 101동 1층 A1호 (침산동, 명성푸르지오)"
대구치유동물의료센터,532150076.0,대구광역시 수성구 알파시티2로 25 (시지동)
범어동물병원,,대구광역시 수성구 범어로 118 (범어동)
정동물병원,,대구광역시 수성구 지산로 41 (지산동)
신세계동물병원,,"대구광역시 수성구 들안로 262, 효정빌딩 1층 (수성동3가)"
지산동물병원,,대구광역시 수성구 지범로 89 (지산동)
사랑동물병원,,대구광역시 수성구 달구벌대로 2259 (수성동4가)
선동물병원,,대구광역시 수성구 화랑로 102 (만촌동)
나라동물병원,,"대구광역시 수성구 수성로 185, 상가201동 116호 (중동, 수성 골드클래스 더 센텀)"
두산메디펫동물병원,,대구광역시 수성구 동대구로 24 (지산동)
금강동물병원,,"대구광역시 수성구 동원로 152, 지하1층 (만촌동)"
제니스동물병원,537568290.0,대구광역시 수성구 달구벌대로 2475 (범어동)
허동물병원,,"대구광역시 수성구 명덕로 421, 4호 (수성동2가)"
수성동물병원,,대구광역시 수성구 수성로 151 (중동)
올펫 동물병원,,대구광역시 수성구 수성로 85 (상동)
다원 동물병원,,대구광역시 수성구 달구벌대로 3258 (신매동)
수성 메트로 동물병원,,대구광역시 수성구 국채보상로 1006 (만촌동)
리즈 동물병원,537648275.0,대구광역시 수성구 들안로 50 (두산동)
대구동물메디컬센터,537657877.0,대구광역시 수성구 동대구로 36 (지산동)
베트문동물병원,537849971.0,대구광역시 수성구 지범로39길 11 (범물동)
조은동물의료원,537420075.0,대구광역시 수성구 달구벌대로 2644 (만촌동)
